sasdate_t,sasdate_tp1,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2013-05-01,2013-06-01,0.030371372614000466,0.03938366138963804,0.05154079432463897,0.0383851609280319,0.0371342127506577,0.022230340825192426,0.019934653867179332,0.010128947037202851,0.022869566751921363,0.037831955283949746
2013-06-01,2013-07-01,0.008582461759879215,-0.0007915737589618442,0.011844558699193604,-0.006648327431023931,0.0073189649111025275,0.004170667696359246,0.025646538841252575,0.014155895091820062,0.020739813078611932,0.01069557661501401
2013-07-01,2013-08-01,0.014077186223281996,0.01604613243726616,0.022760172945125327,0.01558916152352991,0.012227299779320095,0.01149423409984911,0.011031642501491811,0.0047442230031703335,0.012989778431654114,0.019396191770334085
2013-08-01,2013-09-01,0.001490508977828653,-0.003433093916633865,0.009629901220949356,-0.004517746921227507,0.00039616758890579317,-0.001384534560992199,0.004706458625724706,0.009300658957161635,0.003825181640230384,0.009409351640145483
2013-09-01,2013-10-01,-0.0011748815370007009,-0.0192961289931969,-0.020773928634761945,0.0031869857343779996,-0.002651002822851756,-0.0036466478020652547,0.0069595875039320295,-0.006783606210407583,0.005295918432843279,0.008625424692556269
2013-10-01,2013-11-01,-0.02128744313344487,-0.03263552874306974,-0.040744536183468974,-0.028502371826850656,-0.030518033341815236,-0.02395113750652787,-0.0047214172389316135,-0.00440226118593594,-0.007120811751885617,-0.013202555035884933
2013-11-01,2013-12-01,0.014948629663264905,0.010540142429841352,0.0005108368084222417,0.022225974093888653,0.018888331199049292,0.012911259556334891,0.011398300181648488,0.011702108511216593,0.014555142060435238,0.028879842504771276
2013-12-01,2014-01-01,0.01195774392629742,0.010187646541461306,0.015625772606283075,0.00046795224820184167,0.009309129094318414,0.01880271597971448,0.012819312664283692,0.0019392067375316746,0.0112467351661545,0.01920541507667423
2014-01-01,2014-02-01,0.0026172718383851946,0.009782816541938612,0.0017505899310462094,-0.009286282425059297,-0.0015724749568646922,0.0026365710522510983,0.009844315464106789,-0.0005655169785127918,0.01336495950675208,0.005561223243660721
2014-02-01,2014-03-01,0.009565417046690054,0.007232439090724364,0.001586355729058755,0.009892119141526198,0.010642223380563021,0.009659373143389015,0.009524026170544648,0.011900546246855572,0.01259136907509705,0.01561981337979528
2014-03-01,2014-04-01,0.0031639952311115077,-0.008626260918769672,-0.005973929028258945,-0.007599712216563689,0.007317103700230247,0.001201731031111198,0.013416535937227454,0.009582181148500766,0.006648723856367248,0.011467432178054737
2014-04-01,2014-05-01,0.027216122939654714,0.028025734625064802,0.016188838378993847,0.03373964176941229,0.03229710719944488,0.027802079650686172,0.012438478489061936,0.008630455602699214,0.03900395403193534,0.03480061654461842
2014-05-01,2014-06-01,-0.0007052478314712688,-0.0003013588832893634,-0.006061648572583864,-0.0018036044097158482,0.0066787896777866064,-0.003316113914690463,-0.0017925829408432922,0.00017000938661998477,0.007072578516421064,0.0010149480055018565
2014-06-01,2014-07-01,0.014734324329043492,0.0165317607556564,0.014417085931544024,0.018840733145379526,0.021136452572596293,0.01891625786925301,0.007241257244249012,0.0007853783619017795,0.009308403410228984,0.017187198040601634
2014-07-01,2014-08-01,0.026618372622718305,0.01648123176913333,0.019589283785473557,0.03424790767107628,0.0317117154439353,0.02212871366336203,0.022710785756432796,0.015123019011617092,0.030199472452096567,0.033756587821560685
2014-08-01,2014-09-01,0.01011775699073652,0.0220627795590726,0.018882632015272956,0.013235485675115866,0.005714252148797252,0.016560375391597146,-0.007922007962547955,-0.00505512183217723,0.011073343593925667,0.010692172989893223
2014-09-01,2014-10-01,0.014794727065208376,0.004909809526404477,0.01230328874147554,0.010475142571699786,0.011815480372140837,0.013676480700276359,0.020050266720031212,0.022757083173468244,0.024234188086564308,0.013946796949394602
2014-10-01,2014-11-01,-0.002319978822369676,-0.005907750830507572,-0.011300657458012588,-0.005297122271643875,-0.005645815770938643,0.004619897459584926,-0.005113339859233078,-0.002162417112666034,-0.0015240834603808134,0.0017481200822593288
2014-11-01,2014-12-01,0.023237138452758856,0.007305094355597083,0.011960035141729903,0.032280801593861236,0.02509997072752643,0.019514082716064834,0.022454065795346218,0.03763695790890528,0.03228939197921435,0.021116013654536525
2014-12-01,2015-01-01,0.010652783633762923,0.011477272144778268,-0.0011551205163219812,0.011897707316613904,0.009253227687965484,0.017904951207670564,0.008392383758177482,-0.01554429424560039,0.01135057309648918,0.013021012008818054
2015-01-01,2015-02-01,0.013376325625606493,0.017389024445930924,-0.01035689819452366,0.02480457925863004,0.02125297591114347,0.01642657916183755,0.006855702292202144,-0.010868798289471753,0.010130729626185246,0.01908158249759859
2015-02-01,2015-03-01,0.016756502678602358,0.010140453846018908,0.011156298847010124,0.020309453375552504,0.023162329796119492,0.007599003775022149,0.017927064926510906,0.00519910154586118,0.03189476376950501,0.017277103878732436
2015-03-01,2015-04-01,0.011141237838975871,0.019865501076518008,0.005542689814617327,0.012074892335227539,0.015446464422386317,0.017314538644607656,-0.003944096570036189,-0.005858527140016045,0.02300115210923545,0.004969995612176067
2015-04-01,2015-05-01,0.01731196514616548,0.013611869270783417,0.0039395333721663085,0.024328179432975428,0.020826787284275006,0.009946189200493281,0.01479600567191959,0.011758966784351775,0.02485971814791059,0.02912545662288465
2015-05-01,2015-06-01,0.020372327528642847,0.016873878209489577,0.013398924681850716,0.025266860399703613,0.02636763226671022,0.01909934733323492,0.013017329857898656,0.008771748561651568,0.02536793983719742,0.024910206630903514
2015-06-01,2015-07-01,0.004733777250294253,-0.0023402709513152507,-0.01166014631315301,0.0041693811270043,0.006622509468528573,0.006622490424633433,0.004750440622957755,-0.001175148686513903,0.013209500054335997,0.007656523123539309
2015-07-01,2015-08-01,0.01699626858141589,0.0016969805948909666,-0.0010590118478240396,0.017858648295403845,0.01636319853616323,0.012183782610983202,0.024570198306024603,0.03826687661720643,0.026643462510554557,0.018307095145457555
2015-08-01,2015-09-01,0.009299475536040294,0.0049098355537554724,-0.011213189099496059,0.014161730845826722,0.00898316090568698,0.01300406286807343,0.008277379617672508,0.001983079476527952,0.01515554124050424,0.010119657645707755
2015-09-01,2015-10-01,0.011882813563355174,0.007841142226331067,0.012806595785659788,0.0033407491397681715,0.02097755815680815,0.00900276596604269,0.013317641693648997,0.014455073120318018,0.01616721628363453,0.01265024125824718
2015-10-01,2015-11-01,0.01415073734102239,0.021969100816169942,0.014782159514761039,0.024323380581110277,0.021012673901371355,0.012828192039519593,-0.004377248865479586,-0.06924048381083535,0.013078883297770662,0.02733561621206488
2015-11-01,2015-12-01,0.0018329883243277732,-0.008181149869245785,-0.008966932406676174,0.006314236836404811,-0.0006930117866810034,-0.0025372626592875184,0.004974043107069005,0.006485365076850699,0.006935053636825656,0.0067282245700578235
2015-12-01,2016-01-01,0.004602079469275185,0.0008098959538222297,-0.0036331227105623597,0.008619111166820043,0.00177702786343042,0.007464987317958175,0.000327087244563339,0.0005568124441580447,0.0059453161194015745,0.006608090617230329
2016-01-01,2016-02-01,0.004728602274793282,0.0016477992342752376,-0.004969415695561533,-0.0021935423573185724,0.005257462705774069,0.00687829962602705,0.011126179744666256,0.011477384247391118,0.00745736553460857,0.0041529153367129475
2016-02-01,2016-03-01,0.013950248985605929,0.020968246484647717,0.021173496611452347,0.013950706042654578,0.0189365855816003,0.019597851748675232,0.005731142248636622,-0.007415792647935611,0.007619304050106231,0.012014071039847548
2016-03-01,2016-04-01,0.003129811218145374,0.00648806102867178,0.009717868970855153,0.009570636593386368,0.007400748249237908,0.002094860325350908,-0.008669194948857713,-0.02176978346384763,0.002770871523030307,0.005130460371850167
2016-04-01,2016-05-01,0.01319653763634605,0.004331063809310861,0.003886352371513826,0.021223539614673975,0.013799018225752737,0.011852504000917224,0.012466100950330997,0.006912661451827295,0.012956619027409359,0.018895661348690373
2016-05-01,2016-06-01,0.0006246627048634785,0.00499820904208915,0.007065437393863189,0.0020427373784957636,-0.0018537896139057602,0.00265305515908573,-0.009932932080149793,0.00024411514346135655,0.00025960243069447395,0.0025930340574928
2016-06-01,2016-07-01,0.0005986222666367328,-0.0015077375208076625,0.003970757298028088,0.003992587593795395,-0.0018758811391092081,-0.0012283672877918448,0.0013255625396692014,0.0027333095251933165,0.0004702274584595851,0.0015043773869034749
2016-07-01,2016-08-01,0.006153414794939743,-0.0023582059380434497,-0.005313241020716411,0.008159911338710335,0.005273111752497003,0.0045038900749736245,0.013528212148607981,0.004485773810608331,0.007251143838925038,0.010592823691700868
2016-08-01,2016-09-01,0.0008721639972912778,-0.0015088881511693263,0.0022875556320311797,0.0004280050020045577,0.002109663329205914,0.0013784366549327415,-0.002165680599144074,0.00678636123466226,0.0066296872959390385,-0.0018753992477625102
2016-09-01,2016-10-01,0.0030233000844654997,0.0005712785288939894,-0.0014417453455552068,0.006464990207790336,0.002996605335438529,0.0008821572375612315,0.004525256986518175,-0.007198969749971237,0.005104135685854509,0.006904166323553556
2016-10-01,2016-11-01,0.01633863452757361,0.005973297627551683,0.009859678933195719,0.017608971749155832,0.015526733682440435,0.015216561108638296,0.017427591795384757,0.030706909772526512,0.02044658098793635,0.01735191651197098
2016-11-01,2016-12-01,0.0016921109306217113,-0.0005439120037082268,0.0023878114514135004,0.001058695254451296,0.00024196578559865884,0.00016135555111016961,5.555869342648283e-05,0.018546098720546703,0.0050856996514850785,0.002333955730461238
2016-12-01,2017-01-01,-0.018256655764053855,-0.03250495240150678,-0.03404779381023516,-0.014441853304649319,-0.01711275649026828,-0.016887261793401654,-0.001550808791472272,0.0187624616710509,-0.023705291564763635,-0.029151909533101324
2017-01-01,2017-02-01,0.01088908710619077,0.006704437959507615,0.021689839787837555,0.02407111582757546,0.014843992138688832,0.01310023002238436,0.0011518157385833282,-0.009405794338349295,0.0064493043682095135,0.00580618003917836
2017-02-01,2017-03-01,0.01763616877586831,0.01751074379804448,0.016121519900958513,0.032122716231403545,0.019663441082708937,0.020649685264958587,0.0012351891434061154,0.002965402865932926,0.01982994123862943,0.013510587473816263
2017-03-01,2017-04-01,0.00010235420037086988,-0.008675609374703722,-0.021372110928861994,-0.0016920779048709934,0.0019834701433505027,0.008386889578904955,0.0009115101928120383,-0.003702299477918585,-0.0020973939412325497,0.007744977106265101
2017-04-01,2017-05-01,0.003296549139248395,0.0018907907554768803,0.02514962327425012,0.02113878713280283,0.008401964309588575,-0.00591683985718013,0.0022596745504509623,0.03486813273217102,-0.010271269465277864,-0.006304785454068774
2017-05-01,2017-06-01,0.01887561236718064,0.01456509922083575,0.00012469540236366384,0.020145735709235002,0.018891156184166705,0.0270318157608843,0.016369174950651537,0.012255686242092972,0.017274810785847278,0.023202911613609392
2017-06-01,2017-07-01,0.005458805239579709,0.008999178106516901,0.010644191356463047,0.013784677278164344,0.014528915842308997,0.008861889946148912,-0.0047208606949497595,-0.00874553068130468,-0.004602430893479482,0.007105548431808771
2017-07-01,2017-08-01,0.012705441467145188,0.0053375149440334415,-0.005559007559543496,0.029335068013674675,0.010487723777980976,0.017606348917076613,0.004363525360466684,0.007389643798067909,0.009366375347149061,0.01531869957824519
2017-08-01,2017-09-01,0.01791057884235059,0.00796625685460188,-0.010963829242428292,0.02464666825312454,0.013977721814461656,0.027618322185830293,0.01567163512581703,0.021048638734699598,0.015609962930242867,0.018880737787368002
2017-09-01,2017-10-01,-0.0022068094059558984,0.0015270805860390741,-0.0023348830857841682,0.013251689389472937,0.00023875643922423122,-0.0009907993357874247,-0.02091913598593846,-0.010424124975290154,-0.001660194026989881,0.0007630535741272221
2017-10-01,2017-11-01,0.014032677635494201,0.018918045399147407,0.018384992210741993,0.04335966536520812,0.0279514713413954,0.002709143864938408,-0.0009156251062038187,0.005247621121214424,0.015995478319256202,0.0060272100720182254
2017-11-01,2017-12-01,-0.0038869297470763863,-0.011500843630882877,-0.014632899374510401,0.0009709459340539071,-0.0030657991453037635,-0.003018468766509435,0.0014067511879008727,0.0121947836846516,-0.007861171968188292,-0.005730041685874768
2017-12-01,2018-01-01,0.004918408969567356,0.003181897432720482,0.006445338740462273,0.005441664453654596,0.004536223735218154,0.008068490308673517,0.0027507289406522996,0.005210872016554731,0.006243436797292529,0.001063137006305366
2018-01-01,2018-02-01,0.010523408316968918,0.013300257501670682,0.00708158970897803,0.019491659631049978,0.012075863402259444,0.017171411435369155,-0.0042204872908979205,0.0021939505287198752,0.006451490922889137,0.010851337281768444
2018-02-01,2018-03-01,0.006622989583728606,0.0049463232532851766,-0.010694350406965725,0.014367381143788577,0.016340110332182158,0.008791879660873084,0.013130426454585106,0.0001073390789674963,-0.0035774298229122887,0.01174624114220196
2018-03-01,2018-04-01,0.0003814752790283441,-0.002035064404290008,0.0019857380840202265,0.0042315183345712675,0.007293104025003069,-0.0028613906442583824,0.0012481099381371967,0.0033190464421802264,-0.0022782171002106743,0.0030956501697103206
2018-04-01,2018-05-01,-2.997141141436975e-05,0.013641270485359886,0.003612861371734749,0.01648493042148333,0.015301923253400912,-0.004229340667260495,-0.014090490025611234,-0.0018933656949895045,-0.011428504436637513,-0.000671623993026154
2018-05-01,2018-06-01,0.0041320483951552715,-0.010890963064930485,0.016405138724656126,0.004382483573731989,-0.0060759439809173,0.004168112223146322,-0.000234307561986472,0.015960821546661546,0.015729793087915268,0.0020614968234518713
2018-06-01,2018-07-01,0.007569257227028133,0.0025826778071543722,0.001683017891308724,0.013972727914872057,0.002508163695406286,0.018720483384702218,0.0005796555237420303,0.008739786675739136,-0.006397096339988781,0.005820594242815342
2018-07-01,2018-08-01,0.014480305656761314,0.010329117671152542,-0.0010673858890496003,0.028018400575657566,0.012360590868554157,0.022212032423634353,0.01455340571142686,0.011973545241736484,0.007257809955618096,0.009344887338821202
2018-08-01,2018-09-01,0.00647751649019883,0.012892240379934134,0.02683818152280721,0.024603780715374866,0.007377692877401666,0.0010752290227370957,-0.00756602709190851,-0.014294675986411706,0.007392932558472279,0.0050786822244455665
2018-09-01,2018-10-01,-0.005329783020686989,-0.008786929574692057,-0.0004127647088010462,-0.011501635186309055,-0.00552691844491922,-0.0026722303626207883,-0.011419245211628966,0.01569118948061631,-0.007445682055873005,-0.008504083827449141
2018-10-01,2018-11-01,0.008477300704863583,-0.004455988397937132,-0.006594406958801139,0.009400384269895465,0.003989952533926632,0.01799124507553505,0.011487751784325127,0.01815550473220228,0.005174332599814204,0.0031006538410145185
2018-11-01,2018-12-01,-0.006857863692251694,-0.01093115425964387,-0.010983325580120917,-0.010392777694437272,-0.004544461614840905,-0.0011363871973959555,-0.003471620193022584,0.01193295879701503,-0.012546103553020705,-0.010882274050691134
2018-12-01,2019-01-01,0.010304827313401321,0.013308339812464334,0.02810216660690017,0.03660935565554466,0.025811694829113718,-0.01610359343211395,0.0150112560768004,0.001214100250051814,0.022132737043349157,-0.0020293838801261374
2019-01-01,2019-02-01,0.01643965284438735,0.010352151392333826,0.017072009800975285,0.038053607246012755,0.017305365074854917,0.021879841728705458,-0.003736786972339327,0.0036106085896397567,0.009704742379769208,0.013765930593697105
2019-02-01,2019-03-01,0.002913128630808965,-0.0018868020559463096,-0.01738926923955672,0.0010963544513946854,0.006902450066484529,0.011826564805851878,0.0028605283442453672,-0.003470536438544343,0.00117986610455248,-0.0009197140713471585
2019-03-01,2019-04-01,0.0034991961872541033,0.0029434235983168576,-0.007930005239309677,-0.00339907717867969,0.0031713502432079827,0.010361065486162363,0.006283354503880789,0.0065236415681387185,-8.859224253276229e-05,0.007628051627874587
2019-04-01,2019-05-01,-0.006638054287005037,-0.016307881103173903,-0.020755493498122255,-0.0003452799062600377,-0.014627896681649457,-0.005010112229006622,-0.007464905417809266,0.009756289457522918,-0.012239226260295192,-0.002415168282064396
2019-05-01,2019-06-01,-0.008998938976202644,0.002218710249107126,-0.03280207492146902,0.004549604245695069,0.001119026509039342,-0.00806622955790636,-0.017946993363107375,-0.01329356743667171,-0.014200997973910267,-0.015420522736109108
2019-06-01,2019-07-01,0.011001550940737055,0.010219987909690652,0.004055325054468784,0.014504886669211105,0.016671438121549722,0.022730954299128983,-0.016971855390295092,0.0038897213046390636,-0.00023930125279228703,0.006750464190983197
2019-07-01,2019-08-01,0.0068315866979244775,0.008820273446184329,-0.0026469545688053257,0.011741719426116803,0.0039000583115689326,0.013839613336595178,0.003359137848413226,0.001997810228825338,-0.002842571471878142,0.009423336242638617
2019-08-01,2019-09-01,0.004830469552256923,0.010395925256194791,-0.0028269853615959266,0.004620948738186166,0.0030849021060152196,0.01762993949954426,-0.002692816051893994,-0.011386926369783968,-0.008640417518087227,0.008440328236787078
2019-09-01,2019-10-01,-0.003639700070963043,-0.008970163861376865,-0.02002083126954382,0.0026011303916904987,-0.007797514758705129,-0.0013672940107323926,-0.006102706041352637,0.007268049828062717,-0.008853709228778418,0.0008327294266623508
2019-10-01,2019-11-01,-0.0039817640717302715,0.0013728972161434945,-0.013531807012744129,0.009528861340059503,0.0032071517823788233,-0.006299921996180968,-0.017656322884677562,-0.01469171240037222,-0.005582640164133575,-0.001975180508259178
2019-11-01,2019-12-01,0.010653778576776244,0.009349770393827297,0.0009571019749223192,0.021823231607164605,0.02519872150376251,0.013939006960889372,-0.003791920812072422,-0.00955201912919296,0.010120441283710504,0.007671297160142838
2019-12-01,2020-01-01,-0.006728024898058498,-0.005640983014316344,-0.007711540485370638,-0.016535618327605563,-0.013556075514832035,-0.006368938140129633,-0.003382571868806687,0.016398908866398207,-0.002239674812672815,-0.003946098944554426
2020-01-01,2020-02-01,0.006943048182977808,0.003130194786818675,0.01332035482931396,0.043594682283715325,0.008328258572450094,0.0067988788039056065,-0.007649337670507751,-0.018688714588562267,-0.013738811576088417,0.012483075468256614
2020-02-01,2020-03-01,0.014055823223872135,0.010139244207447298,0.006416503878626175,0.02440895548653505,0.02327189379019571,0.0168674106319908,0.0038175504293270976,0.005052482509749432,0.015201669233495951,0.006918426016946466
2020-03-01,2020-06-01,-0.004364647343607551,-0.0025325259785123596,-0.0016173633865875004,0.003971208578487912,0.0004056977283170188,-0.009904430627827521,-0.007354059681541701,0.0010285716315301464,-0.006200263769699711,-0.0075709485076541
2020-06-01,2020-07-01,0.011436555236922687,0.009199907691175475,0.003536420837785117,0.014862021602416148,0.012963710437773113,0.018640610525722776,0.0073630423749680655,0.006476336047267832,0.0022717446034552146,0.014707406984026831
2020-07-01,2020-08-01,0.05537901349380195,0.04106459553601342,-0.010413833496770145,0.05159072809413827,0.05633474454790701,0.1007719965707525,0.032047912359916816,0.025186711410273843,0.02907308483181722,0.06346770966295301
2020-08-01,2020-09-01,0.045156257615365604,0.033045534062730995,0.01357347117343665,0.03128223525981952,0.026702822657833296,0.08674555556196697,0.040651522564065616,0.03659270243808313,0.009004218534277159,0.058890627833323266
2020-09-01,2020-10-01,0.026687037239953065,0.02940770186457338,-0.004464126823565502,-0.0036506804516755584,0.015868938627852873,0.04735330196102055,0.02857832045977004,0.02504377074628731,0.03963304248848505,0.034860228999417285
2020-10-01,2020-11-01,0.014664691336234211,0.009227049138150499,-0.03352296932368995,0.013103790430832691,0.013345850436622937,0.042298360848071835,0.008195301002871832,0.009334806855656675,-0.0016680300989607407,0.024094528755647302
2020-11-01,2020-12-01,0.030439589623989717,0.015089489232148938,0.007553204087330463,0.01729602840018852,0.019767365872611693,0.0592406360273979,0.024638738214719017,0.029139730089688797,0.014853581562465402,0.040461939598900785
2020-12-01,2021-01-01,0.02232365542743046,-0.0025494964976056113,-0.01336572388504427,-0.0012527575511400765,0.015155464507508895,0.05082654785468374,0.024718154010820025,0.007727764063133276,0.021855115320399684,0.03309902833960997
2021-01-01,2021-02-01,0.027404217773016076,0.01529289228255839,0.025942518827039573,0.042286979706414686,0.011557763220484175,0.040476357521226844,0.013846794504433246,0.02743217185898118,0.02409306800100139,0.027967853612677993
2021-02-01,2021-03-01,-0.017585037525431713,-0.02264709036752131,-0.08547187953170905,-0.035720010687044945,-0.039520055149481814,0.0072638932919052894,-0.03953037098488829,-0.008961154424224172,0.008521942266549547,-0.015389974228767943
2021-03-01,2021-04-01,0.051609582115501436,0.033709675939561444,0.08142537403101163,0.07025537700755219,0.04894517620083007,0.047946913744269584,0.06030592103987853,0.04461314451696262,0.058225500894279324,0.03136514451236367
2021-04-01,2021-05-01,-0.001933514606306419,-0.034216353041857044,-0.09181607799259299,-0.029531325646119117,-0.016940221724147775,0.037592728969667186,-0.004651578763446237,-0.025932589277805528,-0.005708245986217093,0.01988772050693778
2021-05-01,2021-06-01,0.014065526681922087,0.002756753836647653,0.009009552315399346,-0.01265135130008841,-0.004017638458274666,0.04956170984042488,-0.00866104898092385,0.029527275687868924,0.007630398313660706,0.01723638669618495
2021-06-01,2021-07-01,0.0022758279954264507,-0.0014689442080476033,-0.028807253836088204,-0.0011699365547189295,-0.0014547735352907869,0.012847817425516436,-0.020175748792212234,0.018941668105219023,0.008404260096869308,0.006231989513257454
2021-07-01,2021-08-01,0.003263216219538974,-0.006765577535217933,0.02671560131431999,0.007153921185302692,0.001935695182134971,0.008594332332322372,0.0021599336427795043,-0.021374508958412634,0.011792029372344833,0.002194387317083972
2021-08-01,2021-09-01,0.031111541041360977,0.01720080896869886,0.027303395110040988,0.014655691223489408,0.038875030464440824,0.03484161064913516,0.025123722178326216,0.020211449389389183,0.049575786611866374,0.027493580610444632
2021-09-01,2021-10-01,0.0019573829377070306,-0.011307473555346215,-0.025235156195748423,-0.016458831119610794,-0.00020901702901245794,0.015007407677428924,-0.012772557779211498,0.01832916038607218,0.011442594176299503,0.004306459577947928
2021-10-01,2021-11-01,-0.04609658989986128,-0.07251551740165367,-0.12120092744761475,-0.07554840315574854,-0.07067332710891672,-0.0254023683119927,-0.03337156064567669,-0.039233346936894974,-0.03132303874456679,-0.034031389433796536
2021-11-01,2021-12-01,-0.0013050602353767028,-0.017444841547563185,-0.02757696592833601,-0.0067705174337515245,-0.013822191082176407,0.022232292696506843,-0.019975608124244204,0.007005263634440921,-0.013210403883578426,0.013384272576776922
2021-12-01,2022-01-01,-0.014565825541356513,-0.028918277166813135,-0.020831833917866367,-0.029377588580262105,-0.029107012829331258,-0.009409825137527795,-0.03355742849727539,-0.02920420340642369,0.026825675341591283,-0.015141706924127234
2022-01-01,2022-02-01,-0.035442798572793366,-0.045501750868955006,-0.04561023720210304,-0.06144446205600987,-0.04756527650158294,-0.028252045689017714,-0.0327925252677872,-0.04436763787135545,-0.007073946804816305,-0.031090857666081936
2022-02-01,2022-03-01,0.013415016461296852,-0.00850119259455198,0.005934315546059454,0.0054464242945226615,0.004247830112126736,0.03771314240553303,0.0033247144174195966,0.03271975501953345,0.002346303075185024,0.013496811683780023
2022-03-01,2022-04-01,-0.05063366457541535,-0.03881966734461536,0.0032988926407427482,-0.06729339895934484,-0.07479526523561272,-0.05784985162770498,-0.02619811315774827,0.0007658146036578547,-0.024794118435943723,-0.07256173957514919
2022-04-01,2022-05-01,-0.0030073473815701063,0.02174818468683834,0.10154804261293325,0.02894715168152888,0.0008472690329451057,-0.0345957143866812,0.006273952714845612,0.00992747971500645,0.036739519868957085,-0.028764809259197388
2022-05-01,2022-06-01,-0.04452212885483636,-0.04343403750583824,-0.06374881414124225,-0.06694446792842207,-0.056412321823123945,-0.036896704317756684,-0.02890624954687765,-0.034482243279004336,-0.020302168697578737,-0.04334636571587296
2022-06-01,2022-07-01,-0.11199841321784615,-0.09655854602540496,-0.08528563179903496,-0.14302779001514956,-0.1354330802959216,-0.12524437630655266,-0.06555019852776513,-0.04092456725686812,-0.07600625853765598,-0.12130413643739167
2022-07-01,2022-08-01,-0.1210351495261833,-0.09899313175686862,-0.008806692309169733,-0.12616320696632563,-0.13465046787848645,-0.13346516451234308,-0.11536364743724459,-0.15954010100342697,-0.07651084523771283,-0.15295533171260906
2022-08-01,2022-09-01,0.07293583309415691,0.04064490485635114,0.051054026465440785,0.06230560690217886,0.06569145014013082,0.08832035205385266,0.04757300962042951,0.09565460976594928,0.0513253448073135,0.11481894885685191
2022-09-01,2022-10-01,-0.011530992515189718,-0.016051315929699536,-0.05006059530175519,-0.029888071007034656,-0.02840130465752108,-0.011561525629843358,-0.0240857088586167,0.0002403039143939814,0.04027881923817683,-0.01682411433577348
2022-10-01,2022-11-01,-0.004780743845148155,-0.015210266855721733,0.010405817221312575,-0.012547108367115839,0.0015303382847840128,-0.02144494070193554,0.009392715185126802,-0.00060329914447856,0.0431905878942958,-0.007943824831991814
2022-11-01,2022-12-01,-0.046468350693699326,-0.049924515161767824,-0.11496363210414907,-0.0825312850779019,-0.06718797930553447,-0.03031142074333656,-0.0399370777980762,-0.005294278149874103,-0.05239098064756132,-0.015378342787224185
2022-12-01,2023-01-01,-0.09006296725027907,-0.07248376299605015,-0.07940296657088344,-0.07102112355154182,-0.09429238467183436,-0.10941393736599277,-0.07799826940767549,-0.10747324618504563,-0.050681130002013824,-0.10922673437130422
2023-01-01,2023-02-01,0.004935793483948476,-0.020626113609512085,-0.07641021504376826,-0.03006087910822971,-0.007839153765357133,0.037627144083782094,-0.006199929973143012,0.021523770323587408,0.004145326477141105,0.015536613338065434
2023-02-01,2023-03-01,-0.02659858743375917,-0.009595119914212644,-0.010792103958959368,-0.025116951659708908,-0.027706128781493946,-0.02771055304066715,-0.029271879484049683,-0.024323188914915753,-0.007317060266913969,-0.033437825843604455
2023-03-01,2023-04-01,-0.00929164684256097,0.010416992593972772,0.09909847914061225,0.030711678654570168,0.0037248563574452495,-0.024149934172207056,-0.0209274055302286,-0.06973815005538031,0.00029088988046193504,-0.010648529373809418
2023-04-01,2023-05-01,-0.031691864342946824,-0.02694724149742051,-0.06380537435377112,-0.03874889115499878,-0.04468503689550403,-0.02292589849197184,-0.036669397182178404,-0.053942932217415744,-0.012416866243812844,-0.03639184051375835
2023-05-01,2023-06-01,0.025522930908469764,0.005588210623772278,0.04491601499809404,0.018964563260002575,0.018843077100657725,0.05188288489715603,0.01902416663973685,-0.013138680306833737,0.013261186033744515,0.023087675699693843
2023-06-01,2023-07-01,-0.01374002246843383,-0.018227476551835566,-0.03725834432890662,-0.01846065655001283,-0.016559494662100948,-0.002278344401526841,-0.01696529435104684,-0.0338796503864364,-0.006220886992523185,-0.01269839999082184
2023-07-01,2023-08-01,0.015428908953943108,0.009500455744395219,0.042575143318932994,0.0117877014745072,0.005671991963284685,0.02987612461201724,-0.019582362797766484,-0.010413041017387294,0.015087276977992965,0.01718217093198717
2023-08-01,2023-09-01,0.021191722746577137,0.013036307725852282,0.06887988838437702,0.009707656831502173,0.01280077341670647,0.0401850734660555,-0.006226974013903418,-0.024925155560241594,0.012225743325570162,0.032497134962420654
2023-09-01,2023-10-01,0.001838212683319641,-0.015106911564365513,0.002032387972024232,-0.008204434132528086,-0.00914922389819229,0.018359465119802788,-0.009674473690918318,-0.016121080380872267,-0.003245024253343781,0.005283000359801013
2023-10-01,2023-11-01,-0.015954121874266806,0.004283788571220071,0.05435451359563933,0.002829055685145722,-0.008153115609995421,-0.03407644624098379,-0.01142298171267018,-0.004375543375731457,-0.0006804162620960121,-0.023882652921936313
2023-11-01,2023-12-01,-0.033805529907121865,-0.04500385482724288,-0.0870716598981307,-0.059016143411112616,-0.06808991515718495,-0.008786373575362102,-0.025845926536462324,-0.046124077435543684,-0.029849815697282442,-0.035407620588081265
2023-12-01,2024-01-01,-0.024536936158188038,-0.04559865153526245,-0.07693673981819227,-0.08159610887939438,-0.04775302417906158,-0.0003450563784238533,-0.016429822347991247,-0.020918809923645244,-0.020596342637983725,-0.009455715345754836
2024-01-01,2024-02-01,0.016077526687531516,0.008642204338225918,0.015764517677906528,0.009375523361026107,-0.002424599197605723,0.04051570281328734,-0.013545132620984293,-0.004998946787366461,0.005084508764142683,0.02124798773790464
