sasdate,P_R0,P_R1,P_R2,P_R3,P_R4,P_R5
2002-05-01,0.15428362845245935,0.18002717372446672,0.15411626653520946,0.16527819737930113,0.14918049525916507,0.19711423864939823
2002-06-01,0.148586407446398,0.1623905232304196,0.16412287912020884,0.1735863902656346,0.15221284925355832,0.1991009506837806
2002-07-01,0.16278617476543208,0.15747088529920822,0.16608828392251257,0.16510218799973278,0.1557545100813231,0.19279795793179125
2002-08-01,0.1572963764779597,0.16019890455655644,0.17529572990926467,0.1589791091613244,0.15221114342881065,0.1960187364660842
2002-09-01,0.15552420664837913,0.1678290108021593,0.17209103172156265,0.16320522210802701,0.15041557932538896,0.19093494939448294
2002-10-01,0.15059347615525612,0.16542422234049092,0.17149892823146634,0.16774906092867525,0.15352775740786678,0.19120655493624464
2002-11-01,0.15928836744852348,0.16876211579136532,0.1687597326863003,0.1586445267852848,0.15115084772458812,0.1933944095639379
2002-12-01,0.1610655445903527,0.1623952268636653,0.1666000500553511,0.16282080239628027,0.15295135669928103,0.19416701939506964
2003-01-01,0.14851112136727318,0.1509065586359771,0.17211254057501849,0.18225891017278428,0.15470247141397533,0.1915083978349717
2003-02-01,0.16412886606616223,0.15931180258066777,0.16859726350174814,0.1653325377467021,0.14913385878070748,0.19349567132401246
2003-03-01,0.1552509624280868,0.1764949980190798,0.1670207582494446,0.15738091635800933,0.15198591037268686,0.19186645457269272
2003-04-01,0.17211415152394724,0.1861544230496706,0.1579269416705959,0.1524951415834023,0.15457655190668684,0.176732790265697
2003-05-01,0.15642565847947415,0.1543914612213975,0.18158092130762307,0.16128048134972944,0.15711665246556936,0.18920482517620657
2003-06-01,0.15332006774978937,0.15107778031602745,0.18481909191506055,0.16808936945224678,0.15201766101903466,0.1906760295478411
2003-07-01,0.1522113157706989,0.16656939372315338,0.16275979334097657,0.18021774073301097,0.15181448508612377,0.18642727134603637
2003-08-01,0.14646540189178658,0.1629329285308368,0.1604408170904875,0.18187740544063374,0.16156658537413204,0.1867168616721234
2003-09-01,0.1434444791950177,0.1713332598584109,0.16685251737139625,0.17418952797040388,0.1484490821881499,0.19573113341662143
2003-10-01,0.14175702663080594,0.18322496525579035,0.161813876992668,0.17018139684644606,0.1533998477658858,0.18962288650840375
2003-11-01,0.1331705959829128,0.16637565688267264,0.16575041324967155,0.1871786967740659,0.1518649801272572,0.19565965698341994
2003-12-01,0.12952009793738803,0.1580157572562804,0.1722537432802038,0.18543172988320303,0.15412975073402888,0.2006489209088961
2004-01-01,0.1291534698399659,0.1558848246818869,0.17760969135201998,0.1832493988831763,0.15828988285200332,0.19581273239094762
2004-02-01,0.13286031972669793,0.18305403000642978,0.16413167367369955,0.17542142166374888,0.15381266423078918,0.19071989069863482
2004-03-01,0.13180004862511063,0.17255218492451208,0.1699851582867831,0.17752396094737855,0.15900603046539014,0.18913261675082554
2004-04-01,0.13693683395539363,0.1751826495519477,0.15773989698237179,0.1919527653754184,0.15870626509583888,0.17948158903902955
2004-05-01,0.1441644818683191,0.1587900204244415,0.15336837634340825,0.20140420489525146,0.16060789035347306,0.1816650261151066
2004-06-01,0.14774435306787784,0.17508744595219994,0.15137306209454307,0.17925770551298023,0.16177221971873118,0.18476521365366777
2004-07-01,0.1369782900500009,0.17858364083696343,0.15791377660496397,0.18313568312993683,0.1552150241989515,0.18817358517918337
2004-08-01,0.126300810577325,0.16777091968975213,0.168086693968457,0.187919597789884,0.15385376020279906,0.19606821777178277
2004-09-01,0.1256427292134148,0.1674081551218629,0.1692202074420246,0.18729174566039838,0.15772285482005366,0.19271430774224563
2004-10-01,0.13665402765945023,0.15429920284439402,0.17190480363537802,0.19789647236999006,0.1522713836616999,0.18697410982908771
2004-11-01,0.13146442259949828,0.18303248924225476,0.16032922853441514,0.18827036505182815,0.1536866359807365,0.1832168585912671
2004-12-01,0.14686385968674134,0.1937262242426225,0.1573900317587912,0.1760309693659103,0.1504684184345157,0.17552049651141902
