sasdate_t,sasdate_tp1,hard_label_t,pca_p_components,typical_k_r,p_R0_t,ptp1_R0,p_R1_t,ptp1_R1,p_R2_t,ptp1_R2,p_R3_t,ptp1_R3,p_R4_t,ptp1_R4,p_R5_t,ptp1_R5
2008-06-01,2008-07-01,0,29,5,0.19879917763420998,0.15515204288184825,0.16161762084908807,0.07501578877990055,0.15924156051266272,0.11915374113286602,0.15641481504188007,0.18118255633349975,0.1689811284026054,0.13981310763507243,0.15494569755955379,0.08195814832575818
2008-07-01,2008-08-01,0,29,5,0.22216102894026152,0.03626610432693595,0.15977416723722745,0.18988161015619842,0.14648674814041804,0.2084127650174159,0.15884950803264264,0.057703616559603925,0.1507746543174043,0.10134680243820338,0.16195389333204616,0.09298028542285813
2008-08-01,2008-09-01,0,29,5,0.20850963800872455,0.03767463040616533,0.16352723721345538,0.16405712424786648,0.147207270682395,0.18884997187280314,0.1651598086554566,0.09195869092226014,0.15144799237692103,0.12880911590884903,0.16414805306304736,0.08291432051925224
2008-09-01,2008-10-01,0,28,5,0.20223980475307698,0.043335320252420956,0.1567544963827751,0.14523301143212958,0.15583992260662846,0.10857373261653211,0.16667047316695172,0.12149782870065659,0.16313636461213946,0.13975342215249673,0.15535893847842833,0.11527148366575767
2008-10-01,2008-11-01,0,27,5,0.19956332121405496,0.06341225457523134,0.1549251332427936,0.148440284878256,0.15241648530407403,0.1515725452266674,0.16532265873546398,0.10016407202069856,0.16298288390984975,0.19421618291133608,0.1647895175937637,0.03335085785372404
2008-11-01,2008-12-01,0,26,5,0.24361611487165355,0.07922573131161426,0.14858729399949633,0.12418299839205141,0.146573620749607,0.17114748823744558,0.16616394876932952,0.09579893435047097,0.14948414942358884,0.1344206877186091,0.14557487218632478,0.08304674967977158
2008-12-01,2009-01-01,0,26,5,0.2314143812423347,0.06852828038872172,0.1615968244431994,0.11873348828331755,0.13939301701495907,0.0976899923006997,0.16901867755559546,0.0960698355619646,0.1557178289817835,0.07919094772193065,0.14285927076212793,0.22445939495611117
2009-01-01,2009-02-01,0,25,5,0.22256642382693087,0.07083266700763005,0.1513322356018181,0.13009855387265717,0.14379773968159346,0.15016967495322148,0.16307269947513356,0.0705991102577108,0.15053958623214939,0.07933292348189053,0.16869131518237454,0.07629480028298664
2009-02-01,2009-03-01,0,25,5,0.22061988402560148,0.04888023777376552,0.15149294806019234,0.1638845977913896,0.15355971750150094,0.09308330099345925,0.159900721003724,0.08593191211445694,0.15626800335954494,0.13073621775981387,0.15815872604943637,0.14434072002147644
2009-03-01,2009-04-01,0,25,5,0.2614083265546962,0.08528721204442638,0.1356067297785752,0.14461386308457022,0.14257620370198018,0.10908161631936289,0.14872064708964938,0.09507308399200302,0.1578335136752681,0.06100151240441577,0.15385457919983078,0.1118457010230236
2009-04-01,2009-05-01,0,25,5,0.21073982587422993,0.043594923996150364,0.1541292473127106,0.1817641164099265,0.16143510230322078,0.13396744960370466,0.16055475570874225,0.1070557498690971,0.1529402789153233,0.12316910860597428,0.16020078988577308,0.10751014680657289
2009-05-01,2009-06-01,0,25,5,0.21715791819699026,0.041511771843232154,0.1569902678419694,0.05606428550070323,0.1548148222846377,0.1263604156250569,0.15954331466188668,0.13703597540092421,0.15836784018826497,0.11422090548591798,0.15312583682625105,0.19165644606095072
2009-06-01,2009-07-01,0,25,5,0.2117024355280303,0.04194236204101236,0.16811111668919732,0.03454824236004221,0.14999703020710997,0.2240008017665333,0.1563883147146497,0.0490890267875166,0.15492430027358187,0.12876601495479237,0.15887680258743084,0.14951086227451488
2009-07-01,2009-08-01,0,25,5,0.18376557615575664,0.03456177237947576,0.1632793814825263,0.09962612730111452,0.16251096695194375,0.14348001205977529,0.15398379493196832,0.18994758519431146,0.17053034862711197,0.12241596890626258,0.16592993185069305,0.08828141629953234
2009-08-01,2009-09-01,0,25,5,0.18423102404189387,0.1001435204849667,0.15873183676257002,0.07269846444549614,0.16716427039735857,0.17322934394616774,0.15468722176427596,0.14813708404483705,0.1632418405319518,0.11835612419019975,0.17194380650194974,0.0606519397283092
2009-09-01,2009-10-01,0,25,5,0.19306586958769179,0.05424783521682701,0.15971519296258702,0.22829321058995822,0.1633000120840735,0.09905927770824591,0.160746983206186,0.12079063591417671,0.1613422783172085,0.11804279972339685,0.16182966384225325,0.0919217498894262
2009-10-01,2009-11-01,0,25,5,0.195330222877004,0.09686744208998453,0.15351709338458622,0.05958097098744235,0.1676908544630352,0.039905993972946904,0.16087694874035532,0.25782732681967446,0.15739981611596351,0.10178174348846818,0.16518506441905587,0.13578512797247425
2009-11-01,2009-12-01,0,26,5,0.17824739938923753,0.09668832097422848,0.16578456618158088,0.1878683376660156,0.17109571702480228,0.05562452258988389,0.1604311243838008,0.13851680568067432,0.1621150302490571,0.1906671929760084,0.1623261627715215,0.08174228918620778
2009-12-01,2010-01-01,0,26,5,0.20493921169601897,0.09628977831610895,0.15474965969916582,0.23195689571284078,0.1684690611385686,0.04281373723548548,0.15911678050142053,0.1365799121311691,0.15900930335135718,0.11249149658310666,0.15371598361346903,0.09236805555183268
2010-01-01,2010-02-01,3,26,5,0.1693809018264486,0.08870509658514975,0.1614254663356603,0.20073358370458938,0.15963565408974625,0.05641790715040885,0.18139704526126005,0.12203371736003985,0.1589072110356583,0.0984743173927263,0.16925372145122655,0.23128332858874892
2010-02-01,2010-03-01,0,26,5,0.18174570851558608,0.11307127958054518,0.16084382201007363,0.14073400998249305,0.1669617777236166,0.038369561685779506,0.16043480365693297,0.21543996676784383,0.16037842081764242,0.10487208409519079,0.16963546727614834,0.17608123762814257
2010-03-01,2010-04-01,4,27,5,0.1760117123088972,0.18189918303844427,0.15963743372354416,0.11075772859998173,0.15267338995766336,0.12719830167123305,0.16750749925707253,0.14380361210465353,0.19454769573556177,0.09486424364292612,0.14962226901726086,0.07778446721873569
2010-04-01,2010-05-01,4,27,5,0.16320573497825933,0.07904153112708169,0.15947078859141436,0.17352816861188602,0.15560168413555467,0.12138526962107989,0.1535099602841633,0.13055193073597068,0.19934326585861728,0.07382385866319136,0.168868566151991,0.12373679163664349
2010-05-01,2010-06-01,4,27,5,0.16422700782425764,0.07722099237851826,0.16312694137382733,0.07355199688553449,0.16621622505329212,0.19198278424008766,0.151403548738785,0.13620799076599432,0.19208194745546958,0.050053936042787794,0.16294432955436836,0.0907825513233853
2010-06-01,2010-07-01,3,27,5,0.14514927810058625,0.027833725734053644,0.18284809326032989,0.0679422126430929,0.15775253068874376,0.07114191893534247,0.19683031520170927,0.10047678108214712,0.15837917626567177,0.17032818159387286,0.1590406064829591,0.06076713675328146
2010-07-01,2010-08-01,5,27,5,0.13335347712826895,0.06307597665467256,0.15616508439502536,0.06730923389017293,0.17654649671498399,0.11056475286219773,0.17138127121299715,0.0817233832831232,0.15869672370086135,0.1478565233364208,0.2038569468478632,0.07865312098729395
2010-08-01,2010-09-01,5,27,5,0.12519950751367528,0.05118306931444975,0.1596604545528759,0.1361162225179715,0.17207216739909767,0.03923367303433423,0.16820225685487844,0.045161780788864764,0.1762499124460979,0.05646642207433355,0.1986157012333749,0.1158169397075215
2010-09-01,2010-10-01,4,27,5,0.12410570719137352,0.06215512479212705,0.19077566099682142,0.16440657753445295,0.1606319225036525,0.08774078300636495,0.15802488446778395,0.04227092395852082,0.21076646051143547,0.07544822133878755,0.1556953643289332,0.055993267401117874
2010-10-01,2010-11-01,5,27,5,0.12937867658347074,0.02784119257993162,0.15433865972754685,0.19299342399466035,0.17315960975141453,0.0989137232464821,0.1807448517642441,0.16517019531871566,0.16159905665509075,0.0544973620213412,0.20077914551823298,0.1784376594121634
2010-11-01,2010-12-01,5,27,5,0.12253613627108675,0.052423255463637755,0.16558001279695977,0.059331081778882404,0.1692896839157588,0.0914922142873344,0.18660302560698744,0.07355470347266213,0.15858892239786943,0.06881965420091982,0.19740221901133786,0.16233380686650487
2010-12-01,2011-01-01,1,27,5,0.1515894279968,0.05316770901937874,0.18874320979806683,0.08412917224943223,0.16190482114832389,0.09067996670643347,0.1785420682888158,0.09338789183653146,0.16112183076932646,0.10779155424760038,0.15809864199866697,0.060140661739539664
2011-01-01,2011-02-01,5,27,5,0.13696045025109607,0.045674282249398554,0.16673920863399952,0.09414783702518137,0.16105083849235882,0.07052151794992154,0.18517431293246467,0.09426411728978369,0.16154695511051362,0.06630446869879515,0.18852823457956738,0.2557241049095541
2011-02-01,2011-03-01,1,27,5,0.13032798460874026,0.06423847877526707,0.2070932379722149,0.11595755778391122,0.15871601307122882,0.07998917477816683,0.15752688048144137,0.06674917605456607,0.18635753431004096,0.10507293485025584,0.15997834955633367,0.13497172793479972
2011-03-01,2011-04-01,1,27,5,0.11899864891622172,0.048434904480014286,0.20867097230537282,0.11808222870042327,0.16538475529137034,0.06098974336713521,0.15090010431021733,0.06607019346496484,0.19081863768516108,0.09720336105894864,0.1652268814916569,0.13053333524313687
2011-04-01,2011-05-01,1,27,5,0.12730528237995212,0.04275665433795611,0.2023187504591457,0.09344064287499806,0.16568436924062507,0.09396081024210226,0.1564958946188021,0.056273400392290736,0.18776536428459092,0.2601458651484698,0.16043033901688408,0.07320532241062061
2011-05-01,2011-06-01,1,27,5,0.11023175706698245,0.049286918836164394,0.20936772121235225,0.12539505698657774,0.17036093238423194,0.050941393544906774,0.15746424280054389,0.048378718898228444,0.194749059521007,0.22353521703386034,0.15782628701488252,0.051105206015292524
2011-06-01,2011-07-01,1,27,5,0.10637403051314101,0.06194918609415868,0.20361646966252558,0.115893886929788,0.17619132219970102,0.045916987259802686,0.15712657004392797,0.049703733241137076,0.19403771314668722,0.29412243551539297,0.16265389443401726,0.013442470614381592
2011-07-01,2011-08-01,4,27,5,0.11021649169237313,0.03829700536227713,0.1778984727991158,0.10796370054768303,0.19770185582665317,0.15369462686372484,0.14188760554981772,0.07217410019605307,0.2101006627931931,0.2310271815573437,0.1621949113388471,0.06942651966827451
2011-08-01,2011-09-01,2,27,5,0.1265126621982413,0.052342048269698016,0.16758855284292992,0.1351287504178722,0.19708220678628394,0.12086920115133151,0.1638236346874252,0.057391010977465545,0.180363986554213,0.14596302843586986,0.1646289569309067,0.016259650067250043
2011-09-01,2011-10-01,4,27,5,0.1299032657555876,0.0655798630176282,0.1780074594669119,0.16007412500168214,0.16171326347132145,0.05438067682595431,0.16166570729887597,0.05728164727092984,0.19786282770453276,0.17096574103687578,0.17084747630277033,0.018686442720615506
2011-10-01,2011-11-01,2,27,5,0.10813688915770413,0.04989876528999963,0.16826709512869645,0.05347676042456068,0.20803106397686624,0.0908089416080637,0.16127549548359987,0.05611580001108417,0.19207504813530424,0.23860701310298651,0.1622144081178292,0.07844670903515026
2011-11-01,2011-12-01,1,27,5,0.10863887565723668,0.029319827286594633,0.1995779137381428,0.20953805305145454,0.15130684867733582,0.0652832130934257,0.183282887198186,0.18792712950386567,0.1813125184321087,0.115341547721318,0.17588095629699,0.017370958646616294
2011-12-01,2012-01-01,3,27,5,0.09396335354579485,0.029584482428409387,0.16985672381779537,0.1215815254993766,0.19735974234505047,0.18849798631949183,0.20459112592731063,0.2236053820114074,0.16520680948974578,0.08411480216269861,0.1690222448743028,0.01848680803312687
2012-01-01,2012-02-01,1,27,5,0.123580212128257,0.006841811052083433,0.20553302214166527,0.12814841591932885,0.18433572269101867,0.08661350529623651,0.13252912710894824,0.11556718573091282,0.171754934970853,0.21220106610188025,0.18226698095925783,0.24161233653987702
2012-02-01,2012-03-01,1,27,5,0.0975794853000512,0.037636197767588565,0.21110689951811173,0.0882689251020928,0.17312426454350374,0.0240450367421533,0.15195142332233125,0.08540283497727458,0.18327470007248928,0.15868831571444983,0.18296322724351288,0.14867676743461872
2012-03-01,2012-04-01,1,27,5,0.1199181136989067,0.047926154993349755,0.20179237580090895,0.10528944983298001,0.18566762380224075,0.02970681980835852,0.14549257479452496,0.048473626241341716,0.17802543815415606,0.2833140296208192,0.16910387374926247,0.11771651846279634
2012-04-01,2012-05-01,2,27,5,0.09584602275717756,0.054544816757165104,0.18367469883607648,0.03443900603176434,0.20761226055684354,0.08596001904560477,0.18052918704697563,0.10746771969459873,0.16806034793310035,0.2960898499665874,0.16427748286982635,0.04319667186233783
2012-05-01,2012-06-01,2,27,5,0.11687178530198726,0.07707147228101653,0.1894255917989594,0.107469238432122,0.19965903481151304,0.0615891827479184,0.17547867184334495,0.1706217556323838,0.1594111880198983,0.10317381997830435,0.15915372822429696,0.08165773523164126
2012-06-01,2012-07-01,2,27,5,0.13997756095446592,0.010692730350688368,0.173341553124069,0.21568561829539595,0.19980259794851493,0.10556919716299448,0.16449025870512873,0.13139182497386087,0.17260533353229407,0.11015934344813233,0.1497826957355273,0.047567491063938414
2012-07-01,2012-08-01,2,27,5,0.12851355544872897,0.03468748816290939,0.1690797956632381,0.13619076339243238,0.20809141355271407,0.04244153461451069,0.17511436991147192,0.17544649799892176,0.16785741072061502,0.16880774117652925,0.151343454703232,0.11537962496564022
2012-08-01,2012-09-01,2,27,5,0.13824063416643445,0.0124416570749791,0.17229475551861337,0.1680771489858515,0.19897778181925144,0.0703172558999878,0.16087411636924642,0.1368848409316508,0.17609912974571193,0.13083559981808318,0.15351358238074247,0.10611198447117984
2012-09-01,2012-10-01,4,27,5,0.12751048154379513,0.01259362780679458,0.17712174377338402,0.12167800077681133,0.15575422546285067,0.058246102662885796,0.17171816144406865,0.2523203505724285,0.20745489274936618,0.09710090128624978,0.1604404950265354,0.09136746459655629
2012-10-01,2012-11-01,4,27,5,0.12081664958212743,0.013214321048045187,0.1721848869526676,0.15113134789202992,0.16377062136067666,0.057223591796195114,0.1594292338169345,0.2792410439599379,0.21198275297527575,0.07207940889493618,0.17181585531231808,0.0925972979161601
2012-11-01,2012-12-01,4,28,5,0.11401814035794033,0.013961404941788613,0.16810860880219797,0.11104802827441246,0.17541617495939202,0.2664594541031965,0.15920313191292995,0.05133960659128001,0.2076412348445942,0.04532153770408251,0.17561270912294563,0.08461275579051254
2012-12-01,2013-01-01,4,28,5,0.12694775795100946,0.017631633048751316,0.17227443645321944,0.14657468270381743,0.16586453041843022,0.19170588699268332,0.153279632164177,0.07673919180561681,0.20245330932618996,0.13816112630061275,0.17918033368697375,0.11360762800122408
2013-01-01,2013-02-01,1,29,5,0.15178152108767268,0.0353019748931021,0.19560094516901877,0.13499201319995585,0.16211617244261803,0.11581633050721711,0.17615700881898969,0.12255709165692845,0.15785727185897658,0.1768307118367092,0.1564870806227243,0.11405155146244608
2013-02-01,2013-03-01,3,29,5,0.12873044156065364,0.04562386977862678,0.17249508402124653,0.09423052568127044,0.1565521244692101,0.14791808806944734,0.20498165048240835,0.11336740898121524,0.1557232527566423,0.13816273763284992,0.18151744670983916,0.18932599682294887
2013-03-01,2013-04-01,3,29,5,0.15076481489339771,0.030491099404967685,0.17610203021926202,0.1256466424779269,0.1586906286658626,0.09704588382205408,0.20068261884015767,0.14938201971212672,0.14721208207840486,0.19120805957221404,0.16654782530291523,0.09650235862646023
2013-04-01,2013-05-01,1,29,5,0.12930314482651512,0.031462521327464896,0.20289187288523433,0.13100179320426367,0.16236130191491507,0.12829941808166723,0.14614658300623742,0.14099778259869253,0.19575710394146473,0.1086144340676688,0.16353999342563327,0.11877424177639853
2013-05-01,2013-06-01,1,29,5,0.14538198257680662,0.063830142061775,0.20333901341042301,0.2300646818339897,0.14383372116412405,0.14726736262915147,0.16419595497567763,0.1413869108077183,0.17572620451020354,0.10479217036069459,0.16752312336276518,0.12693980905995758
2013-06-01,2013-07-01,4,30,5,0.134139741331857,0.07092927672889313,0.17741398224926405,0.1343405048962633,0.15847971667601224,0.08693233108354759,0.1676823793306179,0.19602998498038818,0.19825969674320654,0.13298145709151854,0.1640244836690423,0.12748922928421738
2013-07-01,2013-08-01,0,30,5,0.21333809031760545,0.03389448715492666,0.16488432994352348,0.09320653596163833,0.1553118647680283,0.12154839512259312,0.16412198353138638,0.09992504659464983,0.14518380738839487,0.16269814151557835,0.15715992405106172,0.09943818020187052
2013-08-01,2013-09-01,3,30,5,0.1528858999601881,0.0061048189220214,0.1606830079590753,0.14643513703113792,0.16701651574994822,0.11532135044935532,0.19907132682789655,0.20186665893626432,0.16497883994344148,0.08115760839001931,0.15536440955945038,0.16761505571335536
2013-09-01,2013-10-01,1,30,5,0.1413573001740192,0.005644475527782017,0.19325164205581555,0.14825568218235963,0.1763481265754496,0.15582538930060585,0.1741017489997132,0.1696773704267349,0.16085191157625892,0.05681423057803184,0.15408927061874336,0.15667950172791176
2013-10-01,2013-11-01,2,30,5,0.14898645440817151,0.005949111894770738,0.1669453413776794,0.10683996898709604,0.1878494395197931,0.24301290612093612,0.16662176864942096,0.13583530502463004,0.15932819852015995,0.06671342200542008,0.17026879752477503,0.1504658870523759
2013-11-01,2013-12-01,3,30,5,0.15077975457105924,0.006270613611650857,0.17142895951763146,0.17220574484981965,0.15998615175805447,0.20196923385309817,0.19521025959077346,0.2534777701485531,0.1652841017719223,0.10301440525168118,0.15731077279055922,0.10120543573613053
2013-12-01,2014-01-01,0,30,5,0.21397042248100573,0.08002197214799135,0.15541413734509324,0.09306331106016294,0.160395742209367,0.046195830306943325,0.15522223606341232,0.2632123124068202,0.15239380086345822,0.05731853385640315,0.16260366103766355,0.18790293400282643
2014-01-01,2014-02-01,0,30,5,0.20026730365466594,0.14618578010965635,0.1527052320408517,0.25856309405429545,0.15912549539808776,0.10805387516820708,0.15912775892183512,0.047279367267243196,0.16674541558342973,0.08100365536440324,0.16202879440112977,0.1371616511347101
2014-02-01,2014-03-01,4,31,5,0.17892309913797766,0.14530966042533447,0.16285717652264745,0.03497073406846491,0.1573683033080921,0.16358243227801794,0.15130882910115387,0.23500498867317302,0.18472677601069284,0.12998452198458557,0.16481581591943614,0.04353100661901855
2014-03-01,2014-04-01,4,31,5,0.1623747972235693,0.03929207883350591,0.16056782547898416,0.12241790197848357,0.15992606479222646,0.11539884250187854,0.16251505181644335,0.05816118079922857,0.19263912128152863,0.1565183418809996,0.16197713940724806,0.19540235626753297
2014-04-01,2014-05-01,4,30,5,0.14403010013464104,0.038283998403364286,0.17366638868586726,0.21077269444693386,0.15404193834866198,0.12052044210919527,0.1669024340627801,0.12579664633635487,0.1817768822374718,0.1909343199163272,0.1795822565305778,0.1086192833477058
2014-05-01,2014-06-01,3,30,5,0.1292679050283699,0.0075742913102560495,0.18281043161951488,0.2274265617939798,0.1654614138444064,0.09697619752354374,0.19193531159219768,0.1566782789816557,0.16541081414843312,0.1112062033222509,0.16511412376707812,0.1717463365340158
2014-06-01,2014-07-01,3,30,5,0.14678903751289013,0.07025421430232409,0.15724621168355254,0.0874974257509032,0.15072325327833755,0.18381167384978186,0.1965907601116956,0.1465532122036134,0.1666329390188925,0.0835956710456939,0.18201779839463178,0.22736114967562293
2014-07-01,2014-08-01,5,30,5,0.16101416347060932,0.130000943559886,0.17189056564761837,0.1096820750177313,0.14994562379233817,0.11956732872308115,0.1577247019096872,0.1105464552028571,0.1678303347330211,0.16960659383030835,0.1915946104467257,0.18475615230030296
2014-08-01,2014-09-01,5,30,5,0.1551703884076406,0.11841048966676133,0.17030898129966995,0.10725045995604815,0.1529775894901603,0.17932623530177863,0.16337978154685112,0.089083460906779,0.1577444491202016,0.1560327015536115,0.20041881013547655,0.17278051221033233
