sasdate_t,sasdate_tp1,w_lo_2_SPY,w_lo_2_XLB,w_lo_2_XLE,w_lo_2_XLF,w_lo_2_XLI,w_lo_2_XLK,w_lo_2_XLP,w_lo_2_XLU,w_lo_2_XLV,w_lo_2_XLY,sum_w_lo_2,n_selected_lo_2,S_l_lo_2,w_lo_3_SPY,w_lo_3_XLB,w_lo_3_XLE,w_lo_3_XLF,w_lo_3_XLI,w_lo_3_XLK,w_lo_3_XLP,w_lo_3_XLU,w_lo_3_XLV,w_lo_3_XLY,sum_w_lo_3,n_selected_lo_3,S_l_lo_3,w_lo_4_SPY,w_lo_4_XLB,w_lo_4_XLE,w_lo_4_XLF,w_lo_4_XLI,w_lo_4_XLK,w_lo_4_XLP,w_lo_4_XLU,w_lo_4_XLV,w_lo_4_XLY,sum_w_lo_4,n_selected_lo_4,S_l_lo_4
2013-01-01,2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.4853847132363831,0.0,0.0,0.5146152867636168,0.9999999999999999,2,0.011083937943689101,0.0,0.0,0.0,0.0,0.0,0.0,0.4853847132363831,0.0,0.0,0.5146152867636168,0.9999999999999999,2,0.011083937943689101,0.0,0.0,0.0,0.0,0.0,0.0,0.4853847132363831,0.0,0.0,0.5146152867636168,0.9999999999999999,2,0.011083937943689101
2013-02-01,2013-03-01,0.0,0.0,0.4797560987383987,0.0,0.0,0.0,0.0,0.0,0.0,0.5202439012616014,1.0,2,0.0287839391694014,0.0,0.0,0.3647834642421207,0.0,0.0,0.0,0.0,0.0,0.23964809368472512,0.3955684420731542,1.0,3,0.0378560754965298,0.0,0.0,0.31360735687722985,0.0,0.0,0.0,0.1402917412147918,0.0,0.2060274453428895,0.3400734565650889,1.0,4,0.0440336301410219
2013-03-01,2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013-04-01,2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6706382232281324,0.3293617767718676,1.0,2,0.0131835159140752,0.0,0.0,0.0,0.0,0.1497225364389429,0.0,0.0,0.0,0.5702285674135104,0.28004889614754663,1.0,3,0.015504957474541501,0.0,0.0,0.0,0.0,0.1441649810761749,0.0,0.03711903027393856,0.0,0.5490622359566236,0.26965375269326275,0.9999999999999998,4,0.016102673084247003
2013-05-01,2013-06-01,0.0,0.4331470678625575,0.5668529321374425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0909244557142769,0.0,0.30456869653074253,0.39858438732526,0.2968469161439975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.1293096166423088,0.0,0.23563055519792378,0.3083660978573199,0.2296565748763397,0.0,0.0,0.0,0.0,0.0,0.22634677206841664,1.0,4,0.1671415719262585
2013-06-01,2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5528897570034965,0.0,0.44711024299650354,0.0,1.0,2,0.0463863519198644,0.0,0.0,0.0,0.0,0.0,0.0,0.42361392427841055,0.23381846215730928,0.3425676135642802,0.0,1.0,3,0.0605422470116844,0.0,0.0,0.16362869701009128,0.0,0.0,0.0,0.35429852981340276,0.19555905185760544,0.2865137213189006,0.0,1.0,4,0.072386805710878
2013-07-01,2013-08-01,0.0,0.0,0.5398988527295581,0.0,0.0,0.0,0.0,0.0,0.0,0.4601011472704419,1.0,2,0.042156364715459305,0.0,0.2756949138309389,0.3910514850488597,0.0,0.0,0.0,0.0,0.0,0.0,0.33325360112020125,0.9999999999999998,3,0.05820249715272541,0.0,0.21745184652461844,0.3084382890074413,0.21125912878478476,0.0,0.0,0.0,0.0,0.0,0.26285073568315537,0.9999999999999998,4,0.07379165867625531
2013-08-01,2013-09-01,0.0,0.0,0.5057919704731317,0.0,0.0,0.0,0.0,0.0,0.0,0.4942080295268682,1.0,2,0.019039252861094702,0.0,0.0,0.33979997124570477,0.0,0.0,0.0,0.0,0.32818235345285035,0.0,0.3320176753014448,1.0,3,0.028339911818256302,0.0,0.0,0.2914057154105186,0.0,0.0,0.0,0.14241983499225477,0.2814426768267255,0.0,0.28473177277050105,0.9999999999999998,4,0.033046370443981
2013-09-01,2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.4465564361573113,0.0,0.0,0.5534435638426888,1.0,2,0.0155850121964882,0.0,0.0,0.0,0.0,0.0,0.0,0.33329872252704495,0.0,0.25362463612632447,0.4130766413466306,1.0,3,0.0208809306293314,0.0,0.0,0.0,0.13241635404647584,0.0,0.0,0.28916452088166567,0.0,0.2200405865141125,0.35837853855774604,1.0,4,0.024067916363709297
2013-10-01,2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013-11-01,2013-12-01,0.0,0.0,0.0,0.4349010655368621,0.0,0.0,0.0,0.0,0.0,0.5650989344631379,1.0,2,0.0511058165986598,0.0,0.0,0.0,0.31754046292733185,0.26985586357360347,0.0,0.0,0.0,0.0,0.4126036734990646,1.0,3,0.069994147797709,0.17598470535217542,0.0,0.0,0.26165819812167196,0.22236535893504603,0.0,0.0,0.0,0.0,0.33999173759110657,1.0,4,0.0849427774609739
2013-12-01,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.49470246121333405,0.0,0.0,0.0,0.505297538786666,1.0,2,0.0380081310563886,0.0,0.0,0.2913413259001377,0.0,0.0,0.3505751902373799,0.0,0.0,0.0,0.3580834838624824,1.0,3,0.0536339036626716,0.0,0.0,0.23513944802013698,0.0,0.0,0.28294666562418164,0.1929073319974694,0.0,0.0,0.28900655435821204,1.0,4,0.0664532163269552
2014-01-01,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.42415437261470296,0.0,0.5758456273852971,0.0,1.0,2,0.0232092749708587,0.0,0.296520047483014,0.0,0.0,0.0,0.0,0.2983840979068632,0.0,0.40509585461012276,0.0,1.0,3,0.0329920915127973,0.0,0.253747741374168,0.0,0.0,0.0,0.0,0.2553429069923928,0.0,0.3466617485728191,0.14424760306062007,1.0,4,0.038553314756458
2014-02-01,2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4463254631467419,0.5536745368532581,1.0,2,0.0282111824548922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966849505625267,0.31390741517825393,0.38940763425921937,1.0,3,0.0401117287017477,0.0,0.0,0.0,0.0,0.2096826541370389,0.0,0.0,0.2344752626860599,0.24808647521038021,0.3077556079665209,0.9999999999999999,4,0.050753952082310705
2014-03-01,2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.539163845375121,0.0,0.0,0.460836154624879,1.0,2,0.024883968115282103,0.0,0.0,0.0,0.0,0.0,0.0,0.389267040960841,0.2780171662103751,0.0,0.3327157928287839,1.0,3,0.0344661492637828,0.0,0.0,0.0,0.0,0.17512048921926354,0.0,0.32109840631084346,0.2293306640522609,0.0,0.2744504404176321,1.0,4,0.041783252964013
2014-04-01,2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5284761326736329,0.471523867326367,0.9999999999999999,2,0.07380457057655371,0.0,0.0,0.0,0.313728103385731,0.0,0.0,0.0,0.0,0.36267831788530813,0.32359357872896083,1.0,3,0.10754421234596591,0.0,0.0,0.0,0.24127090533106646,0.230955395046576,0.0,0.0,0.0,0.2789158037032791,0.24885789591907836,1.0,4,0.1398413195454107
2014-05-01,2014-06-01,0.0,0.0,0.0,0.0,0.4856818305977629,0.0,0.0,0.0,0.5143181694022371,0.0,1.0,2,0.013751368194207601,0.0,0.0,0.0,0.0,0.45229897473806213,0.0,0.0,0.0,0.478967023377177,0.06873400188476081,1.0,3,0.014766316199709402,0.0,0.0,0.0,0.0,0.4471507827801681,0.0,0.0,0.011382276426506376,0.473515288317917,0.06795165247540845,1.0,4,0.014936325586329301
2014-06-01,2014-07-01,0.0,0.0,0.0,0.0,0.5277159108441188,0.4722840891558812,0.0,0.0,0.0,0.0,1.0,2,0.0400527104418492,0.0,0.0,0.0,0.3199122346696194,0.3588931345352631,0.3211946307951175,0.0,0.0,0.0,0.0,1.0,3,0.0588934435872287,0.0,0.0,0.0,0.24764161739781596,0.27781643425131797,0.24863431044374154,0.0,0.0,0.0,0.22590763790712465,1.0,4,0.07608064162783029
2014-07-01,2014-08-01,0.0,0.0,0.0,0.5036124071354136,0.0,0.0,0.0,0.0,0.0,0.49638759286458645,1.0,2,0.0680044954926368,0.0,0.0,0.0,0.34345376092219104,0.31801965945242966,0.0,0.0,0.0,0.0,0.3385265796253794,1.0,3,0.0997162109365721,0.0,0.0,0.0,0.2636164224192762,0.24409458978915885,0.0,0.0,0.0,0.23245440168873818,0.25983458610282684,1.0,4,0.1299156833886686
2014-08-01,2014-09-01,0.0,0.5388339916674842,0.46116600833251564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,2,0.0409454115743455,0.0,0.3836619012298558,0.3283605531119156,0.0,0.0,0.28797754565822853,0.0,0.0,0.0,0.0,0.9999999999999999,3,0.05750578696594261,0.0,0.3118798791056426,0.26692525184107835,0.1870970818163355,0.0,0.23409778723694347,0.0,0.0,0.0,0.0,0.9999999999999998,4,0.07074127264105841
2014-09-01,2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48428319905496553,0.5157168009450346,0.0,1.0,2,0.0469912712600325,0.0,0.0,0.0,0.0,0.0,0.0,0.299072296432006,0.3394475105901587,0.36148019297783535,0.0,1.0,3,0.0670415379800637,0.18078448542371556,0.0,0.0,0.0,0.0,0.0,0.24500466521705686,0.2780806670597556,0.29613018229947197,0.0,1.0,4,0.081836265045272
2014-10-01,2014-11-01,0.0,0.0,0.0,0.0,0.0,0.7254844116285147,0.0,0.0,0.0,0.2745155883714853,1.0,2,0.0063680175418442,0.0,0.0,0.0,0.0,0.0,0.7254844116285147,0.0,0.0,0.0,0.2745155883714853,1.0,2,0.0063680175418442,0.0,0.0,0.0,0.0,0.0,0.7254844116285147,0.0,0.0,0.0,0.2745155883714853,1.0,2,0.0063680175418442
2014-11-01,2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5382371304826212,0.4617628695173788,0.0,1.0,2,0.0699263498881195,0.0,0.0,0.0,0.3158370145904356,0.0,0.0,0.0,0.36824192204926737,0.315921063360297,0.0,1.0,3,0.1022071514819807,0.0,0.0,0.0,0.25356634439302816,0.19716077381923547,0.0,0.0,0.2956390597453512,0.25363382204238516,0.0,1.0,4,0.1273071222095071
2014-12-01,2015-01-01,0.0,0.0,0.0,0.0,0.0,0.5789617960265919,0.0,0.0,0.0,0.4210382039734081,1.0,2,0.0309259632164885,0.0,0.0,0.0,0.27783016188248166,0.0,0.41810874651275154,0.0,0.0,0.0,0.30406109160476674,1.0,3,0.042823670533102404,0.0,0.21136414173990845,0.0,0.2191068281667311,0.0,0.3297355501521349,0.0,0.0,0.0,0.23979347994122555,1.0,4,0.054300942677880604
2015-01-01,2015-02-01,0.0,0.0,0.0,0.5385561427912856,0.46144385720871434,0.0,0.0,0.0,0.0,0.0,1.0,2,0.046057555169773404,0.0,0.0,0.0,0.38079379228648547,0.3262704523303658,0.0,0.0,0.0,0.0,0.29293575538314864,0.9999999999999999,3,0.06513913766737191,0.0,0.21070412815030984,0.0,0.3005589682777114,0.25752392113088884,0.0,0.0,0.0,0.0,0.2312129824410899,1.0,4,0.0825281621133028
2015-02-01,2015-03-01,0.0,0.0,0.0,0.0,0.4206965587188405,0.0,0.0,0.0,0.5793034412811596,0.0,1.0,2,0.055057093565624396,0.0,0.0,0.0,0.2694757050685087,0.3073290569381857,0.0,0.0,0.0,0.4231952379933057,0.0,1.0,3,0.07536654694117689,0.0,0.0,0.0,0.2176939339035996,0.2482734812429495,0.0,0.19215747539001574,0.0,0.3418751094634352,0.0,1.0,4,0.0932936118676878
2015-03-01,2015-04-01,0.0,0.46342552077567456,0.0,0.0,0.0,0.0,0.0,0.0,0.5365744792243253,0.0,0.9999999999999999,2,0.0428666531857534,0.0,0.3300948431283142,0.0,0.0,0.0,0.2877068086888989,0.0,0.0,0.3821983481827868,0.0,1.0,3,0.060181191830361004,0.0,0.2626750855550459,0.0,0.0,0.20424359536892536,0.22894453567015863,0.0,0.0,0.30413678340587,0.0,0.9999999999999999,4,0.07562765625274731
2015-04-01,2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4604915748343397,0.5395084251656603,1.0,2,0.0539851747707951,0.0,0.0,0.0,0.31065173596924145,0.0,0.0,0.0,0.0,0.3174390677128422,0.3719091963179163,0.9999999999999999,3,0.0783133542037705,0.0,0.0,0.0,0.2453918167537509,0.2100742138519777,0.0,0.0,0.0,0.25075330511716215,0.29378066427710914,0.9999999999999999,4,0.09914014148804551
2015-05-01,2015-06-01,0.0,0.0,0.0,0.0,0.5096615576948196,0.0,0.0,0.0,0.4903384423051805,0.0,1.0,2,0.0517355721039076,0.0,0.0,0.0,0.32813067819018127,0.3424259651209543,0.0,0.0,0.0,0.3294433566888646,0.0,1.0000000000000002,3,0.07700243250361119,0.0,0.0,0.0,0.24792666164158325,0.25872779363418813,0.0,0.0,0.0,0.2489184859957773,0.24442705872845144,1.0,4,0.10191263913451469
2015-06-01,2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6330626560571583,0.3669373439428418,1.0,2,0.020866023177875198,0.0,0.0,0.0,0.0,0.24091898806373419,0.0,0.0,0.0,0.48054584157892793,0.27853517035733794,1.0,3,0.027488532646403697,0.0,0.0,0.0,0.0,0.19414572980519967,0.19414517151367433,0.0,0.0,0.38725018674540396,0.22445891193572207,1.0,4,0.0341110230710371
2015-07-01,2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5895343812930474,0.41046561870695275,0.0,1.0,2,0.0649103391277609,0.0,0.0,0.0,0.0,0.0,0.0,0.27458706675969896,0.42765586477979556,0.2977570684605056,0.0,1.0,3,0.08948053743378549,0.0,0.0,0.0,0.0,0.0,0.0,0.2279500692063271,0.3550210325760098,0.24718478245606554,0.16984411576159764,1.0,4,0.107787632579243
2015-08-01,2015-09-01,0.0,0.0,0.0,0.48305076966658056,0.0,0.0,0.0,0.0,0.5169492303334194,0.0,1.0,2,0.0293172720863309,0.0,0.0,0.0,0.33462391630803023,0.0,0.30726967573408487,0.0,0.0,0.3581064079578849,0.0,1.0,3,0.0423213349544043,0.0,0.0,0.0,0.27005077790606985,0.0,0.24797514736678777,0.0,0.0,0.28900179971940176,0.19297227500774056,1.0,4,0.052440992600112
2015-09-01,2015-10-01,0.0,0.0,0.0,0.0,0.5647512597079628,0.0,0.0,0.0,0.4352487402920371,0.0,0.9999999999999999,2,0.037144774440442604,0.0,0.0,0.0,0.0,0.40654302577359946,0.0,0.0,0.2801379035722276,0.31331907065417286,0.0,1.0,3,0.0515998475607606,0.0,0.0,0.0,0.0,0.32314185896188535,0.0,0.20514720835024136,0.22266839470129604,0.24904253798657724,0.0,1.0,4,0.0649174892544095
2015-10-01,2015-11-01,0.0,0.0,0.0,0.47084500456895667,0.0,0.0,0.0,0.0,0.0,0.5291549954310434,1.0,2,0.051658996793175,0.0,0.29837930802902585,0.0,0.33035459791674787,0.0,0.0,0.0,0.0,0.0,0.37126609405422634,1.0,3,0.0736280976093449,0.0,0.23213146369672538,0.0,0.2570074207220094,0.22202559812175696,0.0,0.0,0.0,0.0,0.28883551745950825,1.0,4,0.0946407715107162
2015-11-01,2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5075687936539125,0.4924312063460875,1.0,2,0.0136632782068834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32187601842582797,0.34419457127539044,0.33392941029878154,1.0,3,0.020148643283734002,0.0,0.0,0.0,0.23860731740985117,0.0,0.0,0.0,0.24507404513067732,0.2620672279563357,0.25425140950313574,0.9999999999999999,4,0.026462880120138803
2015-12-01,2016-01-01,0.0,0.0,0.0,0.5358777910354801,0.0,0.46412220896452,0.0,0.0,0.0,0.0,1.0,2,0.016084098484778098,0.0,0.0,0.0,0.3798272228419406,0.0,0.32896726201252235,0.0,0.0,0.0,0.2912055151455372,1.0000000000000002,3,0.022692189102008396,0.0,0.0,0.0,0.3009728361525082,0.0,0.2606717051727378,0.0,0.0,0.2076059375087142,0.23074952116603986,1.0,4,0.028637505221409898
2016-01-01,2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.4922312140057136,0.5077687859942863,0.0,0.0,1.0,2,0.0226035639920573,0.0,0.0,0.0,0.0,0.0,0.0,0.37012094834913967,0.38180403693804577,0.24807501471281457,0.0,1.0,3,0.0300609295266658,0.0,0.0,0.0,0.0,0.0,0.18620582464227153,0.3012022719444085,0.31070990138824867,0.20188200202507128,0.0,1.0,4,0.0369392291526928
2016-02-01,2016-03-01,0.0,0.4975647646285472,0.5024352353714528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0421417430961,0.0,0.3396239728713116,0.3429484217492259,0.0,0.0,0.3174276053794625,0.0,0.0,0.0,0.0,1.0,3,0.0617395948447752,0.0,0.259906286760603,0.2624504097684084,0.0,0.23472337784857938,0.2429199256224092,0.0,0.0,0.0,0.0,1.0,4,0.0806761804263755
2016-03-01,2016-04-01,0.0,0.0,0.5038165833267496,0.49618341667325044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0192885055642414,0.0,0.0,0.3641116772604234,0.35859513571536006,0.2772931870242165,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0266892538134793,0.0,0.1955571467896121,0.2929070365425949,0.2884692941222305,0.22306652254556245,0.0,0.0,0.0,0.0,0.0,1.0,4,0.033177314842151
2016-04-01,2016-05-01,0.0,0.0,0.0,0.5290120218010992,0.0,0.0,0.0,0.0,0.0,0.4709879781989008,1.0,2,0.0401192009633642,0.0,0.0,0.0,0.3936246399428147,0.2559249625317365,0.0,0.0,0.0,0.0,0.3504503975254488,1.0,3,0.0539182191891169,0.1966264687610299,0.0,0.0,0.3162276169735272,0.20560334088132226,0.0,0.0,0.0,0.0,0.28154257338412064,1.0,4,0.0671147568254629
2016-05-01,2016-06-01,0.0,0.4143199213127954,0.5856800786872046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0120636464359522,0.0,0.3396283474127362,0.4800965317014641,0.0,0.0,0.1802751208857998,0.0,0.0,0.0,0.0,1.0,3,0.0147167015950379,0.0,0.2887513213616499,0.4081770822901115,0.0,0.0,0.15326953642401933,0.0,0.0,0.0,0.14980205992421936,1.0,4,0.0173097356525307
2016-06-01,2016-07-01,0.0,0.0,0.4986293262401761,0.5013706737598239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0079633448918233,0.0,0.0,0.3712148811418255,0.3732557338155897,0.0,0.0,0.0,0.25552938504258477,0.0,0.0,1.0,3,0.0106966544170166,0.0,0.0,0.3254443855110892,0.3272336026951872,0.0,0.0,0.0,0.22402281783374509,0.0,0.12329919395997864,1.0,4,0.01220103180392
2016-07-01,2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5608470647019596,0.0,0.0,0.4391529352980404,1.0,2,0.0241210358403087,0.0,0.0,0.0,0.25277794029581124,0.0,0.0,0.4190772988656467,0.0,0.0,0.3281447608385421,1.0,3,0.032280947179019,0.0,0.0,0.0,0.20641233814336907,0.0,0.0,0.34220836288339296,0.0,0.1834242422348374,0.2679550567384006,1.0,4,0.039532091017944
2016-08-01,2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5058390493432487,0.4941609506567513,0.0,1.0,2,0.0134160485306012,0.0,0.0,0.14567073955382043,0.0,0.0,0.0,0.0,0.4321531009302162,0.4221761595159634,0.0,1.0,3,0.0157036041626323,0.0,0.0,0.12841864262574101,0.0,0.11843213661797418,0.0,0.0,0.38097228584096765,0.37217693491531717,0.0,1.0,4,0.0178132674918382
2016-09-01,2016-10-01,0.0,0.0,0.0,0.4835750252929735,0.0,0.0,0.0,0.0,0.0,0.5164249747070265,1.0,2,0.013369156531343799,0.0,0.0,0.0,0.3499641607883792,0.0,0.0,0.0,0.0,0.27629810787611764,0.37373773133550314,1.0,3,0.0184732922171983,0.0,0.0,0.0,0.28110426229605845,0.0,0.0,0.19676271517974062,0.0,0.22193294197138788,0.30020008055281316,1.0000000000000002,4,0.022998549203716398
2016-10-01,2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6002896247358405,0.3997103752641595,0.0,1.0,2,0.0511534907604628,0.0,0.0,0.0,0.2560840770746486,0.0,0.0,0.0,0.4465650102078757,0.2973509127174758,0.0,1.0,3,0.0687624625096186,0.0,0.0,0.0,0.2043039871728403,0.0,0.0,0.20219956856870241,0.3562697578059651,0.2372266864524923,0.0,1.0,4,0.08619005430500329
2016-11-01,2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7847942178829715,0.21520578211702837,0.0,0.9999999999999999,2,0.0236317983720317,0.0,0.0,0.09176968707893311,0.0,0.0,0.0,0.0,0.7127738980864953,0.1954564148345716,0.0,1.0,3,0.0260196098234452,0.0,0.0,0.08421556177383555,0.0,0.0,0.0,0.0,0.6541011106799413,0.1793671995790427,0.08231612796718049,1.0,4,0.0283535655539064
2016-12-01,2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0187624616710509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0187624616710509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0187624616710509
2017-01-01,2017-02-01,0.0,0.0,0.4739813558555161,0.526018644144484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0457609556154129,0.0,0.0,0.35788892807633094,0.39718070420985196,0.24493036771381704,0.0,0.0,0.0,0.0,0.0,1.0,3,0.060604947754101704,0.0,0.0,0.2942783728656464,0.3265864970921318,0.20139687043024063,0.17773825961198125,0.0,0.0,0.0,0.0,1.0,4,0.073705177776486
2017-02-01,2017-03-01,0.0,0.0,0.0,0.6087029454897549,0.0,0.39129705451024505,0.0,0.0,0.0,0.0,1.0,2,0.052772401496362004,0.0,0.0,0.0,0.44244737871139866,0.0,0.2844217484872728,0.0,0.0,0.27313087280132864,0.0,1.0,3,0.0726023427349914,0.0,0.0,0.0,0.3481541575029797,0.21311736885647806,0.22380653380410623,0.0,0.0,0.21492193983643607,0.0,1.0,4,0.0922657838177003
2017-03-01,2017-04-01,0.0,0.0,0.0,0.0,0.0,0.5198957902754648,0.0,0.0,0.0,0.4801042097245352,1.0,2,0.01613186668517,0.0,0.0,0.0,0.0,0.10949120969297994,0.4629717712839164,0.0,0.0,0.0,0.42753701902310376,1.0000000000000002,3,0.018115336828520498,0.0,0.0,0.0,0.0,0.10424586591392022,0.4407924008377056,0.0479065286954814,0.0,0.0,0.40705520455289285,1.0,4,0.019026847021332498
2017-04-01,2017-05-01,0.0,0.0,0.4190363810262987,0.0,0.0,0.0,0.0,0.5809636189737013,0.0,0.0,1.0,2,0.060017756006421105,0.0,0.0,0.30989027256996354,0.2604692895376193,0.0,0.0,0.0,0.4296404378924171,0.0,0.0,0.9999999999999999,3,0.08115654313922391,0.0,0.0,0.28081780269311085,0.2360332673574844,0.0938153677291985,0.0,0.0,0.3893335622202061,0.0,0.0,0.9999999999999999,4,0.08955850744881241
2017-05-01,2017-06-01,0.0,0.0,0.0,0.0,0.0,0.5381101316498744,0.0,0.0,0.0,0.46188986835012563,1.0,2,0.050234727374493596,0.0,0.0,0.0,0.2862404540485687,0.0,0.3840812432382793,0.0,0.0,0.0,0.329678302713152,1.0,3,0.0703804630837286,0.0,0.0,0.0,0.22566786482028112,0.21161435559353087,0.3028041384548486,0.0,0.0,0.0,0.25991364113133936,1.0,4,0.0892716192678953
2017-06-01,2017-07-01,0.0,0.0,0.0,0.4868572215299928,0.5131427784700072,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0283135931204732,0.0,0.0,0.2732237343415814,0.35383627337240153,0.372939992286017,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0389577844769362,0.0,0.18765112763046307,0.22195299249697759,0.2874384976775096,0.30295738219504975,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0479569625834531
2017-07-01,2017-08-01,0.0,0.0,0.0,0.6249293253535616,0.0,0.37507067464643845,0.0,0.0,0.0,0.0,1.0,2,0.0469414169307512,0.0,0.0,0.0,0.47116950077399583,0.0,0.28278695743417964,0.0,0.0,0.0,0.2460435417918246,1.0,3,0.062260116508996294,0.16948371772526186,0.0,0.0,0.3913139421040634,0.0,0.2348591725640195,0.0,0.0,0.0,0.20434316760665536,1.0000000000000002,4,0.07496555797614139
2017-08-01,2017-09-01,0.0,0.0,0.0,0.47157127641516955,0.0,0.5284287235848304,0.0,0.0,0.0,0.0,1.0,2,0.0522649904389547,0.0,0.0,0.0,0.33618126030489104,0.0,0.37671470498905607,0.0,0.2871040347060528,0.0,0.0,0.9999999999999999,3,0.07331362917365421,0.0,0.0,0.0,0.2673337760814018,0.0,0.2995662652307882,0.0,0.22830721039169793,0.0,0.20479274829611194,0.9999999999999999,4,0.0921943669610222
2017-09-01,2017-10-01,0.0,0.10332934260221514,0.0,0.8966706573977848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.014778769975511901,0.0,0.09825620405235269,0.0,0.8526470106386338,0.0,0.0,0.0,0.0,0.0,0.04909678530901343,0.9999999999999999,3,0.015541823549639101,0.0,0.09676961094691666,0.0,0.8397466632294192,0.01512976325285228,0.0,0.0,0.0,0.0,0.04835396257081195,1.0,4,0.0157805799888633
2017-10-01,2017-11-01,0.0,0.0,0.0,0.6080349769714573,0.39196502302854275,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0713111367066035,0.0,0.20966659519283873,0.0,0.48055035359169573,0.30978305121546557,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0902291821057509,0.0,0.17417657978986947,0.16926881161172885,0.3992081663196333,0.25734644227876835,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,4,0.1086141743164928
2017-11-01,2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.10342591487520965,0.8965740851247903,0.0,0.0,1.0,2,0.0136015348725524,0.0,0.0,0.0,0.06662873308529119,0.0,0.0,0.09653477719888727,0.8368364897158216,0.0,0.0,1.0,3,0.0145724808066063,0.0,0.0,0.0,0.06662873308529119,0.0,0.0,0.09653477719888727,0.8368364897158216,0.0,0.0,1.0,3,0.0145724808066063
2017-12-01,2018-01-01,0.0,0.0,0.44408258624529007,0.0,0.0,0.5559174137547099,0.0,0.0,0.0,0.0,1.0,2,0.0145138290491357,0.0,0.0,0.3105100059009593,0.0,0.0,0.38870679637520195,0.0,0.0,0.3007831977238388,0.0,1.0,3,0.0207572658464282,0.0,0.0,0.2460153398111012,0.20770559680588652,0.0,0.3079702192515864,0.0,0.0,0.23830884413142595,0.0,1.0,4,0.026198930300082697
