sasdate_tp1,sasdate_t,ret_lo_2,ret_lo_3,ret_lo_4,ret_spy,ret_ew
2022-05-01,2022-04-01,0.12008388493492002,0.10466574481617368,0.09850276358226516,-0.0117976821342178,0.007059429865502437
2022-06-01,2022-05-01,0.0,0.0,0.0,-0.0651949367865583,-0.06935344708815376
2022-07-01,2022-06-01,0.0,0.0,0.0,0.0774576809898521,0.06886234381636869
2022-08-01,2022-07-01,0.0,0.0,0.0,-0.0349342201558096,-0.023597578046867903
2022-09-01,2022-08-01,-0.09437893592719407,-0.09253180191440771,-0.0886693354796735,-0.0713991551611166,-0.06452519937176635
2022-10-01,2022-09-01,0.051038239291593394,0.051038239291593394,0.051038239291593394,0.0488527259711801,0.06703846805047295
2022-11-01,2022-10-01,0.05024427338275961,0.05024427338275961,0.05024427338275961,0.0594510144054529,0.058656496451771414
2022-12-01,2022-11-01,0.0,0.0,0.0,-0.0609046192005525,-0.051729977425213305
2023-01-01,2022-12-01,0.0,0.0,0.0,0.0787249654968798,0.060978753020968446
2023-02-01,2023-01-01,-0.036817452844837464,-0.03996526663054252,-0.039848986818925576,-0.0390944773892888,-0.03859189426146767
2023-03-01,2023-02-01,0.0,0.0,0.0,0.0450383322955554,0.02710132045977276
2023-04-01,2023-03-01,-0.014414469012102624,-0.014110838342399656,-0.014069489097242028,0.0110962010428317,0.00681559825255844
2023-05-01,2023-04-01,0.0,0.0,0.0,0.0151861420847039,-0.019768341199248106
2023-06-01,2023-05-01,0.05356765376472036,0.054069829309880225,0.05520686966898295,0.0559918833339898,0.06390204343904479
2023-07-01,2023-06-01,0.0297423889471257,0.0297423889471257,0.0297423889471257,0.0285945977323955,0.02544104560631561
2023-08-01,2023-07-01,0.008344113960034528,0.004165200941171346,0.0014407813682230427,-0.0115886989847447,-0.014497768205144179
2023-09-01,2023-08-01,-0.02467505157984389,-0.02739006955933467,-0.02772471140794791,-0.0495861737763068,-0.05400051549670949
2023-10-01,2023-09-01,-0.002952081468976144,-0.003574671168605446,-0.005691921529041854,-0.0108819969444661,-0.00946400349515169
2023-11-01,2023-10-01,0.003004752702635497,0.0035062072408305976,0.0035062072408305976,0.0862159956287038,0.07707834134780452
2023-12-01,2023-11-01,0.0122511209715669,0.0122511209715669,0.0122511209715669,0.0336882515708036,0.03263493136031691
2024-01-01,2023-12-01,0.0679149697717038,0.0679149697717038,0.0679149697717038,0.0350153973096978,0.011568278849749302
2024-02-01,2024-01-01,0.049405637923156845,0.04927122890743209,0.05058831422779385,0.0483440983137311,0.03722745215936018
2024-03-01,2024-02-01,0.0707995531910206,0.0707995531910206,0.0707995531910206,0.0213169185588446,0.033074705357590564
2024-04-01,2024-03-01,0.0,0.0,0.0,-0.0417686882557564,-0.030837411284750295
2024-05-01,2024-04-01,-0.00414362336460272,0.022491371161348216,0.023721755713627293,0.0548614713819675,0.031130592406959378
2024-06-01,2024-05-01,-0.022035583227912253,0.006999007770579913,0.013126771708711009,0.0365656901163591,0.00726972099871009
2024-07-01,2024-06-01,-0.031683956361139236,-0.012389352933428506,-0.011360964693225542,-0.004272694299529,0.02282827317365474
2024-08-01,2024-07-01,0.029308083344206173,0.020292522413442968,0.016814720022132176,0.0167034237619501,0.02095366039601764
2024-09-01,2024-08-01,0.06551667168863555,0.045959821701434804,0.043700493756913456,0.0331185204682071,0.03428884279459628
