run_id,strategy_id,n_months,start_month,end_month,cagr,ann_vol,sharpe,sortino,maxdd,avgdd,avgdd_all_months,positive_ratio,mean_turnover,total_cost,cash_ratio
dc7089ff210743ed9c8b77cde8472061,bl_mx_4,239,2003-02,2022-12,0.052052965432565733,0.11877799751811489,0.48784783111460062,0.72258501414852205,-0.35250657334829194,-0.087268679451530842,-0.066820788031925274,0.56066945606694563,0.48166451231894086,0,0
dc7089ff210743ed9c8b77cde8472061,mvo_lo_2,239,2003-02,2022-12,0.10169343106851712,0.14899506677567939,0.72798546041513901,1.1005077482487555,-0.39114306789712738,-0.078087790808606131,-0.049335800887445713,0.61924686192468614,0.26965673779249572,0,0
dc7089ff210743ed9c8b77cde8472061,mvo_lo_3,239,2003-02,2022-12,0.10170969828210318,0.14795581909786465,0.73271314340268379,1.0832066329204306,-0.39422680296364399,-0.073676298558653083,-0.04624035474392453,0.64435146443514646,0.26312325608319387,0,0
dc7089ff210743ed9c8b77cde8472061,mvo_lo_4,239,2003-02,2022-12,0.10177694533854512,0.1471075929319329,0.7365532450047394,1.0841041674681275,-0.41440041742473188,-0.079754250085037517,-0.047385370343411413,0.64853556485355646,0.24049637280114547,0,0
dc7089ff210743ed9c8b77cde8472061,mvo_lns_2,239,2003-02,2022-12,0.014764006968321058,0.065709326656077885,0.2560779807328864,0.36459390340161391,-0.23260837988559913,-0.091111564208150628,-0.081199845926092404,0.51882845188284521,0.29601352802600378,0,0
dc7089ff210743ed9c8b77cde8472061,mvo_lns_3,239,2003-02,2022-12,0.014689152252460131,0.059990699967182468,0.27332753809354038,0.37885760345102587,-0.18504945307601006,-0.065410246546535739,-0.055557657108563828,0.56066945606694563,0.27898108733644494,0,0
dc7089ff210743ed9c8b77cde8472061,mvo_lns_4,239,2003-02,2022-12,0.015871468787171279,0.058162948195032947,0.30016254324312291,0.40925279627773486,-0.20081692390066685,-0.067136749482958349,-0.05674319412367191,0.56485355648535562,0.25423133760401811,0,0
dc7089ff210743ed9c8b77cde8472061,mvo_los_2,239,2003-02,2022-12,0.043561214488914403,0.13006432078120109,0.39436402969370116,0.56837320064041508,-0.37858524220588674,-0.12458081888956044,-0.10268795531901008,0.56903765690376573,0.32749406292885064,0,0
dc7089ff210743ed9c8b77cde8472061,mvo_los_3,239,2003-02,2022-12,0.021860737493393366,0.10750382248738748,0.25559354300200704,0.35696797720183043,-0.37560864171594388,-0.13124642277105758,-0.11751771746027752,0.54811715481171552,0.31707218665356324,0,0
dc7089ff210743ed9c8b77cde8472061,mvo_los_4,239,2003-02,2022-12,0.013167752805127386,0.088687843986400575,0.19263415594509617,0.25711049723647394,-0.26260571264461341,-0.10004828598715772,-0.08748992372935549,0.56485355648535562,0.29603925549448118,0,0
dc7089ff210743ed9c8b77cde8472061,mvo_mx_2,239,2003-02,2022-12,0.057500896462213159,0.14375491152829981,0.46243402750193852,0.68517338593306898,-0.36610915015655121,-0.11226589067178988,-0.085960912104341203,0.56485355648535562,0.32889676470093093,0,0
dc7089ff210743ed9c8b77cde8472061,mvo_mx_3,239,2003-02,2022-12,0.051368640376064041,0.13202675383678836,0.446391319713769,0.66907587217438369,-0.39734656395332524,-0.11441001888262987,-0.091910977512405595,0.56066945606694563,0.32956431436845207,0,0
dc7089ff210743ed9c8b77cde8472061,mvo_mx_4,239,2003-02,2022-12,0.0584293203341925,0.12205489802041253,0.5275523484340372,0.80256327679574457,-0.29477147978012097,-0.080081859147856871,-0.05930748564506555,0.57740585774058573,0.34119760859776732,0,0
dc7089ff210743ed9c8b77cde8472061,spy,239,2003-02,2022-12,0.098386953103059505,0.16596605377161394,0.6519608744938854,0.9551326577458672,-0.52895002493152976,-0.10298533043551705,-0.062911540768140123,0.65271966527196656,0.0041841004184100415,0,0
dc7089ff210743ed9c8b77cde8472061,ew,239,2003-02,2022-12,0.10634360409726183,0.16462048879389171,0.70032193821044364,1.0327685846022974,-0.51118056808247958,-0.086294765789707018,-0.050910301156270668,0.66945606694560666,0.026090743491079534,0,0
